strike,expiry,mid_price,option_type,bid,ask,volume,openInterest,yf_impliedVol,underlyingPrice,T,r
629.0,2026-03-20,1.37,put,1.36,1.38,209.0,457,0.25220474365234374,689.2999877929688,0.0547945205479452,0.045
630.0,2026-03-20,1.415,put,1.41,1.42,6712.0,38778,0.25049577636718745,689.2999877929688,0.0547945205479452,0.045
631.0,2026-03-20,1.46,put,1.45,1.47,154.0,1078,0.24915301635742187,689.2999877929688,0.0547945205479452,0.045
632.0,2026-03-20,1.5,put,1.49,1.51,131.0,1231,0.24738301452636718,689.2999877929688,0.0547945205479452,0.045
633.0,2026-03-20,1.55,put,1.54,1.56,201.0,959,0.2459181854248047,689.2999877929688,0.0547945205479452,0.045
634.0,2026-03-20,1.6,put,1.59,1.61,249.0,654,0.24433128723144532,689.2999877929688,0.0547945205479452,0.045
635.0,2026-03-20,1.645,put,1.64,1.65,5466.0,18018,0.2423781817626953,689.2999877929688,0.0547945205479452,0.045
636.0,2026-03-20,1.7,put,1.69,1.71,220.0,1499,0.2410354217529297,689.2999877929688,0.0547945205479452,0.045
637.0,2026-03-20,1.75,put,1.74,1.76,478.0,1566,0.2393264544677734,689.2999877929688,0.0547945205479452,0.045
638.0,2026-03-20,1.8050000000000002,put,1.79,1.82,528.0,748,0.23786162536621092,689.2999877929688,0.0547945205479452,0.045
639.0,2026-03-20,1.86,put,1.85,1.87,826.0,2242,0.23596955444335935,689.2999877929688,0.0547945205479452,0.045
640.0,2026-03-20,1.92,put,1.91,1.93,3300.0,53161,0.23438265625,689.2999877929688,0.0547945205479452,0.045
641.0,2026-03-20,1.98,put,1.97,1.99,496.0,1763,0.2327347235107422,689.2999877929688,0.0547945205479452,0.045
642.0,2026-03-20,2.05,put,2.04,2.06,786.0,1325,0.23133092895507812,689.2999877929688,0.0547945205479452,0.045
643.0,2026-03-20,2.115,put,2.11,2.12,584.0,932,0.229499892578125,689.2999877929688,0.0547945205479452,0.045
644.0,2026-03-20,2.185,put,2.18,2.19,623.0,1966,0.22791299438476562,689.2999877929688,0.0547945205479452,0.045
645.0,2026-03-20,2.26,put,2.25,2.27,14464.0,77220,0.22657023437499998,689.2999877929688,0.0547945205479452,0.045
646.0,2026-03-20,2.33,put,2.32,2.34,456.0,1226,0.2248307498168945,689.2999877929688,0.0547945205479452,0.045
647.0,2026-03-20,2.41,put,2.4,2.42,641.0,6014,0.22333540344238278,689.2999877929688,0.0547945205479452,0.045
648.0,2026-03-20,2.49,put,2.48,2.5,588.0,5018,0.22168747070312497,689.2999877929688,0.0547945205479452,0.045
649.0,2026-03-20,2.5700000000000003,put,2.56,2.58,424.0,6486,0.22003953796386716,689.2999877929688,0.0547945205479452,0.045
650.0,2026-03-20,2.66,put,2.65,2.67,8654.0,114024,0.21851367431640623,689.2999877929688,0.0547945205479452,0.045
651.0,2026-03-20,2.75,put,2.74,2.76,24968.0,8794,0.21692677612304687,689.2999877929688,0.0547945205479452,0.045
652.0,2026-03-20,2.84,put,2.83,2.85,30499.0,12469,0.21521780883789063,689.2999877929688,0.0547945205479452,0.045
653.0,2026-03-20,2.9299999999999997,put,2.92,2.94,57324.0,23025,0.2134783242797852,689.2999877929688,0.0547945205479452,0.045
654.0,2026-03-20,3.035,put,3.02,3.05,171.0,5157,0.21210504699707028,689.2999877929688,0.0547945205479452,0.045
655.0,2026-03-20,3.1399999999999997,put,3.13,3.15,55511.0,43439,0.21039607971191404,689.2999877929688,0.0547945205479452,0.045
656.0,2026-03-20,3.245,put,3.23,3.26,139.0,11736,0.20887021606445308,689.2999877929688,0.0547945205479452,0.045
657.0,2026-03-20,3.355,put,3.34,3.37,30570.0,7015,0.20722228332519527,689.2999877929688,0.0547945205479452,0.045
658.0,2026-03-20,3.4699999999999998,put,3.46,3.48,454.0,19965,0.2054522814941406,689.2999877929688,0.0547945205479452,0.045
659.0,2026-03-20,3.585,put,3.57,3.6,30850.0,33124,0.20383486602783202,689.2999877929688,0.0547945205479452,0.045
660.0,2026-03-20,3.71,put,3.7,3.72,8929.0,78395,0.20209538146972655,689.2999877929688,0.0547945205479452,0.045
661.0,2026-03-20,3.835,put,3.82,3.85,242.0,4187,0.20050848327636717,689.2999877929688,0.0547945205479452,0.045
662.0,2026-03-20,3.9699999999999998,put,3.96,3.98,269.0,6660,0.1987689987182617,689.2999877929688,0.0547945205479452,0.045
663.0,2026-03-20,4.105,put,4.09,4.12,462.0,5507,0.19715158325195312,689.2999877929688,0.0547945205479452,0.045
664.0,2026-03-20,4.245,put,4.23,4.26,1080.0,4989,0.19544261596679688,689.2999877929688,0.0547945205479452,0.045
665.0,2026-03-20,4.385,put,4.37,4.4,3884.0,32342,0.19358106231689454,689.2999877929688,0.0547945205479452,0.045
666.0,2026-03-20,4.535,put,4.52,4.55,841.0,2646,0.19184157775878907,689.2999877929688,0.0547945205479452,0.045
667.0,2026-03-20,4.695,put,4.68,4.71,522.0,3560,0.19016312774658206,689.2999877929688,0.0547945205479452,0.045
668.0,2026-03-20,4.855,put,4.84,4.87,440.0,3238,0.18836260864257812,689.2999877929688,0.0547945205479452,0.045
669.0,2026-03-20,5.02,put,5.0,5.04,264.0,3027,0.18662312408447268,689.2999877929688,0.0547945205479452,0.045
670.0,2026-03-20,5.195,put,5.18,5.21,14753.0,73022,0.18479208770751948,689.2999877929688,0.0547945205479452,0.045
671.0,2026-03-20,5.369999999999999,put,5.35,5.39,287.0,2431,0.1829915686035156,689.2999877929688,0.0547945205479452,0.045
672.0,2026-03-20,5.555,put,5.54,5.57,171.0,3649,0.1810689804077148,689.2999877929688,0.0547945205479452,0.045
673.0,2026-03-20,5.745,put,5.73,5.76,206.0,1611,0.17917690948486326,689.2999877929688,0.0547945205479452,0.045
674.0,2026-03-20,5.945,put,5.93,5.96,216.0,2385,0.17734587310791017,689.2999877929688,0.0547945205479452,0.045
675.0,2026-03-20,6.15,put,6.13,6.17,4787.0,80374,0.17551483673095702,689.2999877929688,0.0547945205479452,0.045
676.0,2026-03-20,6.359999999999999,put,6.34,6.38,224.0,1395,0.17356173126220703,689.2999877929688,0.0547945205479452,0.045
677.0,2026-03-20,6.58,put,6.56,6.6,195.0,6481,0.17163914306640626,689.2999877929688,0.0547945205479452,0.045
678.0,2026-03-20,6.8100000000000005,put,6.79,6.83,507.0,3457,0.1697165548706055,689.2999877929688,0.0547945205479452,0.045
679.0,2026-03-20,7.045,put,7.03,7.06,69.0,1764,0.1676413803100586,689.2999877929688,0.0547945205479452,0.045
680.0,2026-03-20,7.295,put,7.28,7.31,13451.0,52386,0.16571879211425783,689.2999877929688,0.0547945205479452,0.045
681.0,2026-03-20,7.545,put,7.53,7.56,286.0,2079,0.16364361755371098,689.2999877929688,0.0547945205479452,0.045
682.0,2026-03-20,7.8100000000000005,put,7.79,7.83,1381.0,3593,0.16169051208496094,689.2999877929688,0.0547945205479452,0.045
683.0,2026-03-20,8.08,put,8.06,8.1,486.0,2886,0.1595848202514648,689.2999877929688,0.0547945205479452,0.045
684.0,2026-03-20,8.370000000000001,put,8.35,8.39,570.0,3986,0.15760119750976562,689.2999877929688,0.0547945205479452,0.045
685.0,2026-03-20,8.67,put,8.65,8.69,9372.0,39014,0.15555654022216797,689.2999877929688,0.0547945205479452,0.045
686.0,2026-03-20,8.98,put,8.96,9.0,1847.0,5622,0.15351188293457033,689.2999877929688,0.0547945205479452,0.045
687.0,2026-03-20,9.3,put,9.28,9.32,3130.0,10539,0.15137567382812503,689.2999877929688,0.0547945205479452,0.045
688.0,2026-03-20,9.629999999999999,put,9.61,9.65,1949.0,12021,0.14920894744873048,689.2999877929688,0.0547945205479452,0.045
689.0,2026-03-20,9.985,put,9.96,10.01,2995.0,3353,0.14725584197998048,689.2999877929688,0.0547945205479452,0.045
690.0,2026-03-20,10.35,put,10.33,10.37,8208.0,32252,0.14505859832763673,689.2999877929688,0.0547945205479452,0.045
691.0,2026-03-20,10.73,put,10.71,10.75,879.0,2383,0.14295290649414064,689.2999877929688,0.0547945205479452,0.045
692.0,2026-03-20,11.125,put,11.1,11.15,630.0,4341,0.14087773193359376,689.2999877929688,0.0547945205479452,0.045
693.0,2026-03-20,11.565000000000001,put,11.46,11.67,600.0,4605,0.14029790374755857,689.2999877929688,0.0547945205479452,0.045
694.0,2026-03-20,12.2,put,11.65,12.75,528.0,3389,0.14771360107421877,689.2999877929688,0.0547945205479452,0.045
695.0,2026-03-20,12.934999999999999,put,12.1,13.77,642.0,14067,0.15412222839355472,689.2999877929688,0.0547945205479452,0.045
696.0,2026-03-20,13.395,put,12.54,14.25,14.0,3533,0.15235222656250003,689.2999877929688,0.0547945205479452,0.045
697.0,2026-03-20,13.405000000000001,put,12.06,14.75,556.0,3093,0.15061274200439456,689.2999877929688,0.0547945205479452,0.045
698.0,2026-03-20,13.915,put,12.57,15.26,47.0,4108,0.14878170562744142,689.2999877929688,0.0547945205479452,0.045
699.0,2026-03-20,14.925,put,14.05,15.8,7.0,2450,0.1471642901611328,689.2999877929688,0.0547945205479452,0.045
700.0,2026-03-20,15.02,put,13.67,16.37,549.0,8229,0.1457299783325195,689.2999877929688,0.0547945205479452,0.045
701.0,2026-03-20,15.605,put,14.25,16.96,40.0,269,0.1443567010498047,689.2999877929688,0.0547945205479452,0.045
705.0,2026-03-20,18.195,put,16.79,19.6,80.0,5249,0.14069462829589846,689.2999877929688,0.0547945205479452,0.045
706.0,2026-03-20,18.91,put,17.51,20.31,7.0,18,0.1399622137451172,689.2999877929688,0.0547945205479452,0.045
707.0,2026-03-20,19.65,put,18.25,21.05,5.0,42,0.1395044546508789,689.2999877929688,0.0547945205479452,0.045
708.0,2026-03-20,20.415,put,19.01,21.82,5.0,1619,0.13938238555908206,689.2999877929688,0.0547945205479452,0.045
709.0,2026-03-20,21.205,put,19.8,22.61,11.0,139,0.13941290283203128,689.2999877929688,0.0547945205479452,0.045
710.0,2026-03-20,22.015,put,20.61,23.42,228.0,5463,0.13959600646972659,689.2999877929688,0.0547945205479452,0.045
713.0,2026-03-20,24.575000000000003,put,23.17,25.98,6.0,29,0.1417627328491211,689.2999877929688,0.0547945205479452,0.045
715.0,2026-03-20,26.365000000000002,put,24.96,27.77,32.0,1590,0.1442346319580078,689.2999877929688,0.0547945205479452,0.045
716.0,2026-03-20,27.285,put,25.88,28.69,7.0,10,0.1458825646972656,689.2999877929688,0.0547945205479452,0.045
717.0,2026-03-20,28.215,put,26.81,29.62,12.0,17,0.14768308380126954,689.2999877929688,0.0547945205479452,0.045
718.0,2026-03-20,29.155,put,27.75,30.56,5.0,9,0.14963618927001954,689.2999877929688,0.0547945205479452,0.045
720.0,2026-03-20,31.485,put,30.5,32.47,80.0,3583,0.15412222839355472,689.2999877929688,0.0547945205479452,0.045
724.0,2026-03-20,34.955,put,33.55,36.36,,9,0.16425396301269532,689.2999877929688,0.0547945205479452,0.045
725.0,2026-03-20,35.955,put,34.55,37.36,8.0,25,0.16748879394531252,689.2999877929688,0.0547945205479452,0.045
730.0,2026-03-20,40.955,put,39.55,42.36,7.0,10,0.18335777587890623,689.2999877929688,0.0547945205479452,0.045
800.0,2026-03-20,110.955,put,109.55,112.36,103.0,11,0.37366348999023435,689.2999877929688,0.0547945205479452,0.045
580.0,2026-03-27,110.935,call,109.53,112.34,,5,0.43671217590332034,689.2999877929688,0.07397260273972603,0.045
605.0,2026-03-27,86.365,call,84.96,87.77,7.0,26,0.3657900335693359,689.2999877929688,0.07397260273972603,0.045
613.0,2026-03-27,78.575,call,77.17,79.98,,5,0.3441227697753906,689.2999877929688,0.07397260273972603,0.045
614.0,2026-03-27,77.605,call,76.2,79.01,,15,0.3414372497558594,689.2999877929688,0.07397260273972603,0.045
615.0,2026-03-27,76.63,call,75.23,78.03,10.0,144,0.33850759155273435,689.2999877929688,0.07397260273972603,0.045
625.0,2026-03-27,67.005,call,65.6,68.41,22.0,365,0.312934116821289,689.2999877929688,0.07397260273972603,0.045
626.0,2026-03-27,66.05000000000001,call,64.65,67.45,502.0,204,0.3103096313476562,689.2999877929688,0.07397260273972603,0.045
628.0,2026-03-27,64.145,call,62.74,65.55,292.0,144,0.30548790222167965,689.2999877929688,0.07397260273972603,0.045
631.0,2026-03-27,61.295,call,59.89,62.7,508.0,252,0.2980722048950195,689.2999877929688,0.07397260273972603,0.045
635.0,2026-03-27,57.515,call,56.11,58.92,15.0,473,0.28827616027832026,689.2999877929688,0.07397260273972603,0.045
640.0,2026-03-27,52.835,call,51.43,54.24,15.0,690,0.2763133892822265,689.2999877929688,0.07397260273972603,0.045
641.0,2026-03-27,51.905,call,50.5,53.31,24.0,24,0.2739635592651367,689.2999877929688,0.07397260273972603,0.045
644.0,2026-03-27,49.129999999999995,call,47.73,50.53,25.0,25,0.2668530346679688,689.2999877929688,0.07397260273972603,0.045
645.0,2026-03-27,48.205,call,46.8,49.61,6.0,198,0.2645642391967773,689.2999877929688,0.07397260273972603,0.045
654.0,2026-03-27,40.055,call,39.33,40.78,101.0,50,0.23230748168945312,689.2999877929688,0.07397260273972603,0.045
658.0,2026-03-27,36.51,call,35.83,37.19,5.0,11,0.2231828170776367,689.2999877929688,0.07397260273972603,0.045
659.0,2026-03-27,35.635,call,34.97,36.3,5.0,5,0.22089402160644528,689.2999877929688,0.07397260273972603,0.045
660.0,2026-03-27,34.76,call,34.11,35.41,14.0,26,0.21854419158935545,689.2999877929688,0.07397260273972603,0.045
665.0,2026-03-27,30.455,call,29.87,31.04,9.0,44,0.20719176605224604,689.2999877929688,0.07397260273972603,0.045
670.0,2026-03-27,26.275,call,25.76,26.79,53.0,85,0.1959614096069336,689.2999877929688,0.07397260273972603,0.045
673.0,2026-03-27,23.83,call,23.37,24.29,9.0,20,0.18903398864746096,689.2999877929688,0.07397260273972603,0.045
675.0,2026-03-27,22.275,call,22.09,22.46,36.0,51,0.18169458450317383,689.2999877929688,0.07397260273972603,0.045
676.0,2026-03-27,21.445,call,21.04,21.85,8.0,21,0.1821370849609375,689.2999877929688,0.07397260273972603,0.045
679.0,2026-03-27,19.125,call,18.77,19.48,21.0,107,0.1753012158203125,689.2999877929688,0.07397260273972603,0.045
680.0,2026-03-27,18.415,call,18.24,18.59,63.0,129,0.1714865567016602,689.2999877929688,0.07397260273972603,0.045
681.0,2026-03-27,17.619999999999997,call,17.31,17.93,14.0,538,0.17063207305908207,689.2999877929688,0.07397260273972603,0.045
682.0,2026-03-27,16.880000000000003,call,16.57,17.19,33.0,769,0.16855689849853522,689.2999877929688,0.07397260273972603,0.045
683.0,2026-03-27,16.145,call,15.84,16.45,14.0,256,0.16639017211914067,689.2999877929688,0.07397260273972603,0.045
684.0,2026-03-27,15.43,call,15.13,15.73,47.0,643,0.16431499755859375,689.2999877929688,0.07397260273972603,0.045
685.0,2026-03-27,14.704999999999998,call,14.62,14.79,1582.0,2179,0.15931016479492188,689.2999877929688,0.07397260273972603,0.045
686.0,2026-03-27,14.02,call,13.73,14.31,194.0,311,0.16007309661865232,689.2999877929688,0.07397260273972603,0.045
687.0,2026-03-27,13.33,call,13.3,13.36,187.0,706,0.15467153930664065,689.2999877929688,0.07397260273972603,0.045
688.0,2026-03-27,12.649999999999999,call,12.62,12.68,562.0,677,0.15256584747314456,689.2999877929688,0.07397260273972603,0.045
689.0,2026-03-27,11.99,call,11.96,12.02,668.0,346,0.1505517074584961,689.2999877929688,0.07397260273972603,0.045
690.0,2026-03-27,11.34,call,11.31,11.37,1782.0,1298,0.14850705017089844,689.2999877929688,0.07397260273972603,0.045
691.0,2026-03-27,10.705,call,10.68,10.73,443.0,406,0.14643187561035154,689.2999877929688,0.07397260273972603,0.045
692.0,2026-03-27,10.085,call,10.06,10.11,696.0,1255,0.14441773559570312,689.2999877929688,0.07397260273972603,0.045
693.0,2026-03-27,9.485,call,9.46,9.51,181.0,338,0.14246463012695312,689.2999877929688,0.07397260273972603,0.045
694.0,2026-03-27,8.89,call,8.87,8.91,59.0,1182,0.1403284210205078,689.2999877929688,0.07397260273972603,0.045
695.0,2026-03-27,8.325,call,8.3,8.35,536.0,497,0.1384973846435547,689.2999877929688,0.07397260273972603,0.045
696.0,2026-03-27,7.765000000000001,call,7.74,7.79,99.0,152,0.13645272735595704,689.2999877929688,0.07397260273972603,0.045
697.0,2026-03-27,7.23,call,7.21,7.25,69.0,95,0.1344385873413086,689.2999877929688,0.07397260273972603,0.045
698.0,2026-03-27,6.715,call,6.69,6.74,113.0,254,0.1326075509643555,689.2999877929688,0.07397260273972603,0.045
699.0,2026-03-27,6.215,call,6.19,6.24,282.0,240,0.13068496276855468,689.2999877929688,0.07397260273972603,0.045
700.0,2026-03-27,5.734999999999999,call,5.71,5.76,431.0,1034,0.1287623745727539,689.2999877929688,0.07397260273972603,0.045
701.0,2026-03-27,5.279999999999999,call,5.26,5.3,209.0,726,0.12687030364990232,689.2999877929688,0.07397260273972603,0.045
702.0,2026-03-27,4.84,call,4.82,4.86,219.0,375,0.12500875,689.2999877929688,0.07397260273972603,0.045
703.0,2026-03-27,4.43,call,4.41,4.45,315.0,622,0.12326926544189454,689.2999877929688,0.07397260273972603,0.045
704.0,2026-03-27,4.035,call,4.02,4.05,196.0,8499,0.12140771179199218,689.2999877929688,0.07397260273972603,0.045
705.0,2026-03-27,3.665,call,3.65,3.68,503.0,1214,0.11969874450683593,689.2999877929688,0.07397260273972603,0.045
706.0,2026-03-27,3.315,call,3.3,3.33,291.0,9171,0.11798977722167968,689.2999877929688,0.07397260273972603,0.045
707.0,2026-03-27,2.99,call,2.98,3.0,365.0,905,0.11631132720947265,689.2999877929688,0.07397260273972603,0.045
708.0,2026-03-27,2.685,call,2.67,2.7,446.0,1517,0.11478546356201172,689.2999877929688,0.07397260273972603,0.045
709.0,2026-03-27,2.4050000000000002,call,2.39,2.42,125.0,599,0.1132901171875,689.2999877929688,0.07397260273972603,0.045
710.0,2026-03-27,2.1500000000000004,call,2.14,2.16,2076.0,2530,0.11182528808593749,689.2999877929688,0.07397260273972603,0.045
711.0,2026-03-27,1.915,call,1.9,1.93,342.0,705,0.11060459716796875,689.2999877929688,0.07397260273972603,0.045
712.0,2026-03-27,1.7,call,1.69,1.71,485.0,707,0.10920080261230468,689.2999877929688,0.07397260273972603,0.045
713.0,2026-03-27,1.51,call,1.5,1.52,246.0,636,0.10813269805908202,689.2999877929688,0.07397260273972603,0.045
714.0,2026-03-27,1.33,call,1.32,1.34,139.0,205,0.1069425244140625,689.2999877929688,0.07397260273972603,0.045
715.0,2026-03-27,1.1749999999999998,call,1.17,1.18,835.0,1709,0.10584390258789061,689.2999877929688,0.07397260273972603,0.045
716.0,2026-03-27,1.0350000000000001,call,1.03,1.04,856.0,265,0.10492838439941406,689.2999877929688,0.07397260273972603,0.045
717.0,2026-03-27,0.91,call,0.9,0.92,137.0,146,0.10425700439453123,689.2999877929688,0.07397260273972603,0.045
718.0,2026-03-27,0.795,call,0.79,0.8,105.0,462,0.10321941711425779,689.2999877929688,0.07397260273972603,0.045
719.0,2026-03-27,0.705,call,0.7,0.71,526.0,243,0.10279217529296875,689.2999877929688,0.07397260273972603,0.045
720.0,2026-03-27,0.615,call,0.61,0.62,471.0,1283,0.10205976074218749,689.2999877929688,0.07397260273972603,0.045
721.0,2026-03-27,0.545,call,0.54,0.55,86.0,186,0.10181562255859375,689.2999877929688,0.07397260273972603,0.045
722.0,2026-03-27,0.475,call,0.47,0.48,5.0,367,0.1012663116455078,689.2999877929688,0.07397260273972603,0.045
723.0,2026-03-27,0.425,call,0.42,0.43,22.0,425,0.10132734619140624,689.2999877929688,0.07397260273972603,0.045
724.0,2026-03-27,0.375,call,0.37,0.38,134.0,65,0.1010832080078125,689.2999877929688,0.07397260273972603,0.045
725.0,2026-03-27,0.335,call,0.33,0.34,599.0,967,0.10120527709960936,689.2999877929688,0.07397260273972603,0.045
726.0,2026-03-27,0.295,call,0.29,0.3,5.0,53,0.1010832080078125,689.2999877929688,0.07397260273972603,0.045
727.0,2026-03-27,0.265,call,0.26,0.27,14.0,54,0.10132734619140624,689.2999877929688,0.07397260273972603,0.045
728.0,2026-03-27,0.235,call,0.23,0.24,7.0,58,0.10132734619140624,689.2999877929688,0.07397260273972603,0.045
729.0,2026-03-27,0.215,call,0.21,0.22,10.0,28,0.10193769165039063,689.2999877929688,0.07397260273972603,0.045
730.0,2026-03-27,0.195,call,0.19,0.2,243.0,4631,0.10242596801757811,689.2999877929688,0.07397260273972603,0.045
735.0,2026-03-27,0.125,call,0.12,0.13,46.0,3534,0.1054776953125,689.2999877929688,0.07397260273972603,0.045
740.0,2026-03-27,0.08499999999999999,call,0.08,0.09,8.0,769,0.10913976806640624,689.2999877929688,0.07397260273972603,0.045
745.0,2026-03-27,0.065,call,0.06,0.07,24.0,672,0.11426666992187501,689.2999877929688,0.07397260273972603,0.045
750.0,2026-03-27,0.045,call,0.04,0.05,10.0,468,0.118172880859375,689.2999877929688,0.07397260273972603,0.045
760.0,2026-03-27,0.035,call,0.03,0.04,5.0,951,0.13086806640624998,689.2999877929688,0.07397260273972603,0.045
785.0,2026-03-27,0.015,call,0.01,0.02,12.0,15,0.15821154296875,689.2999877929688,0.07397260273972603,0.045
795.0,2026-03-27,0.015,call,0.01,0.02,113.0,1001,0.17188328125000002,689.2999877929688,0.07397260273972603,0.045
800.0,2026-03-27,0.015,call,0.01,0.02,408.0,2821,0.178719150390625,689.2999877929688,0.07397260273972603,0.045
805.0,2026-03-27,0.015,call,0.01,0.02,1415.0,1609,0.18555501953124998,689.2999877929688,0.07397260273972603,0.045
810.0,2026-03-27,0.015,call,0.01,0.02,1043.0,1027,0.1914143359375,689.2999877929688,0.07397260273972603,0.045
850.0,2026-03-27,0.005,call,0.0,0.01,10.0,10,0.2304764453125,689.2999877929688,0.07397260273972603,0.045
885.0,2026-03-27,0.005,call,0.0,0.01,,8,0.2695385546875,689.2999877929688,0.07397260273972603,0.045
890.0,2026-03-27,0.005,call,0.0,0.01,,8,0.273444765625,689.2999877929688,0.07397260273972603,0.045
895.0,2026-03-27,0.005,call,0.0,0.01,1546.0,1546,0.28125718749999995,689.2999877929688,0.07397260273972603,0.045
900.0,2026-03-27,0.005,call,0.0,0.01,494.0,501,0.28516339843749994,689.2999877929688,0.07397260273972603,0.045
500.0,2026-03-27,0.215,put,0.21,0.22,487.0,902,0.4682670361328125,689.2999877929688,0.07397260273972603,0.045
510.0,2026-03-27,0.245,put,0.24,0.25,57.0,58,0.4497125341796875,689.2999877929688,0.07397260273972603,0.045
525.0,2026-03-27,0.305,put,0.3,0.31,8.0,398,0.42236905761718746,689.2999877929688,0.07397260273972603,0.045
550.0,2026-03-27,0.445,put,0.44,0.45,49.0,638,0.37793590820312495,689.2999877929688,0.07397260273972603,0.045
555.0,2026-03-27,0.475,put,0.47,0.48,5.0,186,0.36817038085937503,689.2999877929688,0.07397260273972603,0.045
565.0,2026-03-27,0.555,put,0.55,0.56,8.0,433,0.3502262243652343,689.2999877929688,0.07397260273972603,0.045
570.0,2026-03-27,0.605,put,0.6,0.61,27.0,718,0.3415593188476562,689.2999877929688,0.07397260273972603,0.045
580.0,2026-03-27,0.72,put,0.71,0.73,225.0,1392,0.32471378417968744,689.2999877929688,0.07397260273972603,0.045
585.0,2026-03-27,0.785,put,0.78,0.79,17.0,236,0.3154365332031249,689.2999877929688,0.07397260273972603,0.045
590.0,2026-03-27,0.865,put,0.86,0.87,51.0,339,0.30713583496093744,689.2999877929688,0.07397260273972603,0.045
595.0,2026-03-27,0.955,put,0.95,0.96,300.0,612,0.29871306762695304,689.2999877929688,0.07397260273972603,0.045
600.0,2026-03-27,1.05,put,1.04,1.06,213.0,1497,0.2903513348388671,689.2999877929688,0.07397260273972603,0.045
605.0,2026-03-27,1.165,put,1.16,1.17,16.0,3615,0.28174546386718746,689.2999877929688,0.07397260273972603,0.045
610.0,2026-03-27,1.3,put,1.29,1.31,90.0,4811,0.2739330419921875,689.2999877929688,0.07397260273972603,0.045
611.0,2026-03-27,1.33,put,1.32,1.34,15.0,266,0.27234614379882804,689.2999877929688,0.07397260273972603,0.045
612.0,2026-03-27,1.36,put,1.35,1.37,9.0,156,0.27069821105957037,689.2999877929688,0.07397260273972603,0.045
614.0,2026-03-27,1.43,put,1.42,1.44,19.0,113,0.2677685528564453,689.2999877929688,0.07397260273972603,0.045
615.0,2026-03-27,1.46,put,1.45,1.47,173.0,7919,0.26605958557128906,689.2999877929688,0.07397260273972603,0.045
616.0,2026-03-27,1.5,put,1.49,1.51,5.0,71,0.264655791015625,689.2999877929688,0.07397260273972603,0.045
617.0,2026-03-27,1.53,put,1.52,1.54,34.0,71,0.2628857891845704,689.2999877929688,0.07397260273972603,0.045
618.0,2026-03-27,1.57,put,1.56,1.58,9.0,22,0.26148199462890626,689.2999877929688,0.07397260273972603,0.045
619.0,2026-03-27,1.61,put,1.6,1.62,8.0,45,0.2599561309814453,689.2999877929688,0.07397260273972603,0.045
620.0,2026-03-27,1.65,put,1.64,1.66,270.0,9127,0.25843026733398444,689.2999877929688,0.07397260273972603,0.045
621.0,2026-03-27,1.69,put,1.68,1.7,25.0,151,0.256843369140625,689.2999877929688,0.07397260273972603,0.045
622.0,2026-03-27,1.73,put,1.72,1.74,6.0,117,0.25525647094726567,689.2999877929688,0.07397260273972603,0.045
623.0,2026-03-27,1.775,put,1.76,1.79,116.0,83,0.25391371093750004,689.2999877929688,0.07397260273972603,0.045
624.0,2026-03-27,1.82,put,1.81,1.83,6.0,60,0.25220474365234374,689.2999877929688,0.07397260273972603,0.045
625.0,2026-03-27,1.865,put,1.85,1.88,225.0,445,0.2508009490966796,689.2999877929688,0.07397260273972603,0.045
627.0,2026-03-27,1.96,put,1.95,1.97,302.0,130,0.2475661181640625,689.2999877929688,0.07397260273972603,0.045
629.0,2026-03-27,2.065,put,2.05,2.08,41.0,96,0.24469749450683598,689.2999877929688,0.07397260273972603,0.045
630.0,2026-03-27,2.12,put,2.11,2.13,299.0,1118,0.2430495617675781,689.2999877929688,0.07397260273972603,0.045
631.0,2026-03-27,2.175,put,2.16,2.19,14.0,191,0.2417068017578125,689.2999877929688,0.07397260273972603,0.045
632.0,2026-03-27,2.2350000000000003,put,2.22,2.25,62.0,182,0.24024197265624997,689.2999877929688,0.07397260273972603,0.045
633.0,2026-03-27,2.295,put,2.28,2.31,90.0,162,0.23871610900878903,689.2999877929688,0.07397260273972603,0.045
634.0,2026-03-27,2.355,put,2.34,2.37,77.0,698,0.2371902453613281,689.2999877929688,0.07397260273972603,0.045
635.0,2026-03-27,2.42,put,2.41,2.43,378.0,584,0.2356033471679687,689.2999877929688,0.07397260273972603,0.045
636.0,2026-03-27,2.4850000000000003,put,2.47,2.5,52.0,156,0.23419955261230468,689.2999877929688,0.07397260273972603,0.045
637.0,2026-03-27,2.55,put,2.54,2.56,78.0,744,0.23249058532714845,689.2999877929688,0.07397260273972603,0.045
638.0,2026-03-27,2.62,put,2.61,2.63,59.0,61,0.23102575622558597,689.2999877929688,0.07397260273972603,0.045
639.0,2026-03-27,2.6950000000000003,put,2.68,2.71,70.0,178,0.22974403076171873,689.2999877929688,0.07397260273972603,0.045
640.0,2026-03-27,2.7649999999999997,put,2.75,2.78,418.0,1727,0.22809609802246095,689.2999877929688,0.07397260273972603,0.045
641.0,2026-03-27,2.8449999999999998,put,2.83,2.86,59.0,216,0.22669230346679686,689.2999877929688,0.07397260273972603,0.045
642.0,2026-03-27,2.92,put,2.91,2.93,92.0,155,0.2249833361816406,689.2999877929688,0.07397260273972603,0.045
643.0,2026-03-27,3.005,put,2.99,3.02,146.0,102,0.2237016107177734,689.2999877929688,0.07397260273972603,0.045
644.0,2026-03-27,3.085,put,3.07,3.1,145.0,184,0.22208419525146478,689.2999877929688,0.07397260273972603,0.045
